id,pred_playlist,pred_id,pred_proba,playlist_name,playlist_id,track,track_id,artist_name,duration,explicit,track_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_id,artist_followers,artist_genre,artist_img,artist_popularity,album,album_popularity,album_id,album_art,album_release_date,release_date_precision,date_added_to_playlist,preview_url,pop,rap,dance_pop,pop_rap,postteen_pop,hip_hop,rock,trap_music,modern_rock,latin,edm,tropical_house,southern_hip_hop,rnb,classic_rock,unclassified,created_at,updated_at,user_id
8575,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,It Don't Matter,2UjGyCvayHjGihV3oLhD8a,Donavon Frankenreiter,186000,0,49,0.114,0.935,0.521,0.0,0,0.285,-6.26,1,0.0364,104.982,4,0.738,2IAZ2xX1Ovh5jxhBWE7wda,171459,"[""acoustic pop"", ""neo mellow"", ""pop rock"", ""singer-songwriter""]",https://i.scdn.co/image/9b4a0e5b9c1d04c0cb32a4137fb492cc096ba604,62,Donavon Frankenreiter,51,7HPDZ1Gu4pWyDn9o6DiToG,https://i.scdn.co/image/1373461e1889e4a182750c9a9bf7aba8fa8bfbb3,2004-01-01,day,2017-07-25T17:47:10Z,https://p.scdn.co/mp3-preview/1039cdbb828fd6c675d16944997d087a73fa0510?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8576,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Baby I Need Your Loving,6ClsM1x4P327baDUXp2Dep,Four Tops,165520,0,49,0.437,0.646,0.714,0.0,0,0.185,-4.045,0,0.0317,121.242,4,0.771,7fIvjotigTGWqjIz6EP1i4,263380,"[""adult standards"", ""brill building pop"", ""bubblegum pop"", ""chicago soul"", ""christmas"", ""classic funk rock"", ""disco"", ""folk rock"", ""funk"", ""mellow gold"", ""memphis soul"", ""motown"", ""quiet storm"", ""rock-and-roll"", ""soft rock"", ""soul"", ""soul blues"", ""soul christmas"", ""southern soul""]",https://i.scdn.co/image/b4cebe6215c58efaf06407961a99c458e537050a,66,The Definitive Collection,58,348K6QH725oW2W78lvSy1Y,https://i.scdn.co/image/b0458be50600d2931a24836104ec6404e73ecf89,2008-01-01,day,2017-07-26T15:09:55Z,https://p.scdn.co/mp3-preview/2dcb2a517ca251484b46977ccd0c34c70b9475fc?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8577,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Easy,1JQ6Xm1JrvHfvAqhl5pwaA,Commodores,256426,0,67,0.147,0.598,0.353,3.91e-05,10,0.0592,-15.06,0,0.0343,132.457,4,0.342,6twIAGnYuIT1pncMAsXnEm,336616,"[""adult standards"", ""chicago soul"", ""classic funk rock"", ""disco"", ""funk"", ""jazz funk"", ""mellow gold"", ""memphis soul"", ""motown"", ""post-disco"", ""quiet storm"", ""soft rock"", ""soul"", ""soul blues"", ""soul christmas"", ""southern soul""]",https://i.scdn.co/image/fb1e06f4d1ea0b86efdb1245a6dc13be546cc2e7,67,Commodores,62,2tzbNCAUTmW4MIM2Ulvrwl,https://i.scdn.co/image/43dfca4afdeb17b307090e83cfea560b965cf964,1977-01-01,day,2017-07-26T15:10:52Z,https://p.scdn.co/mp3-preview/ff77a684decada1033b1a558af9ce8b4ec53a375?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8578,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Sunday Morning,1YI0uK36eupTmw9F8kHysr,Maroon 5,244866,0,68,0.0752,0.594,0.784,0.0,0,0.0704,-5.237,1,0.0575,88.11,4,0.801,04gDigrS5kc9YWfZHwBETP,9662470,"[""dance pop"", ""pop"", ""pop christmas""]",https://i.scdn.co/image/4079ef5effe54ab8cc099e2b6d872899d033b09d,91,Songs About Jane,71,1Rv9WRKyYhFaGbuYDaQunN,https://i.scdn.co/image/18af1d5d4fb16668b059746b7eabadab97169e2e,2002-06-25,day,2017-07-26T18:23:13Z,https://p.scdn.co/mp3-preview/4bac2b59ba2a3cbbca7e41e12d19f39c7d6f5b03?cid=85c2941277484801b6e6103512a2e72c,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8579,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Year Of The Cat,7MTX3vevnm41xuEoPxWT3j,Al Stewart,400066,0,54,0.016,0.54,0.634,0.0098,4,0.118,-9.165,0,0.0346,116.461,4,0.546,0DW7boyjvbaSP3OJ72sXgC,48850,"[""album rock"", ""art rock"", ""folk"", ""folk rock"", ""mellow gold"", ""progressive rock"", ""singer-songwriter"", ""soft rock"", ""symphonic rock"", ""traditional folk""]",https://i.scdn.co/image/ccaee5b70c1958b1496e16dcb50d2d6e98356862,53,Year Of The Cat,47,2JxEUrs4GzHQdkV6qQayz5,https://i.scdn.co/image/ac17e3ebca0fb227ac37fe1e9dd6867d7e89da5e,1976,year,2017-07-26T18:30:45Z,https://p.scdn.co/mp3-preview/9a3ee9186f767254aa7a5d8c9897e4ffa300945c?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8580,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,Daryl Hall & John Oates,142786,0,69,0.461,0.573,0.683,0.0,5,0.0935,-6.644,1,0.176,169.519,4,0.817,77tT1kLj6mCWtFNqiOmP9H,416986,"[""adult standards"", ""album rock"", ""art rock"", ""classic funk rock"", ""classic rock"", ""dance rock"", ""disco"", ""folk rock"", ""mellow gold"", ""motown"", ""new romantic"", ""new wave"", ""new wave pop"", ""rock"", ""singer-songwriter"", ""soft rock""]",https://i.scdn.co/image/eeab05fe8e7333d75cb4b7484ec77032a632b17c,76,Bigger Than Both Of Us,62,5TNzBp7QYsXIHrI5xxVuic,https://i.scdn.co/image/04719ff8a905fb6f5d53658f6d9e0819293af3d5,1976,year,2017-07-26T18:31:01Z,https://p.scdn.co/mp3-preview/90fabcf68d0219dd17e5f5b4742bc524d738e5fb?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8581,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Upside Down,6shRGWCtBUOPFLFTTqXZIC,Jack Johnson,208653,0,68,0.248,0.786,0.648,0.000156,6,0.138,-8.317,0,0.0522,102.399,4,0.652,3GBPw9NK25X1Wt2OUvOwY3,1877719,"[""neo mellow"", ""pop rock""]",https://i.scdn.co/image/71f76e2a7c52cabc26ed9af7acc664724d5e0023,81,Sing-A-Longs & Lullabies For The Film Curious George,62,3Jl7i9Vo0Ht4co9SqTFjQy,https://i.scdn.co/image/35dc75a2b65196480dd72c49fab286cdbe40e390,2006,year,2017-07-26T18:31:25Z,https://p.scdn.co/mp3-preview/3c3a9da593ba09740545c682cfe0bd3f89362b30?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8582,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Banana Pancakes,451GvHwY99NKV4zdKPRWmv,Jack Johnson,191906,0,70,0.644,0.823,0.398,5.65e-06,7,0.0937,-8.22,1,0.0951,114.178,4,0.578,3GBPw9NK25X1Wt2OUvOwY3,1877719,"[""neo mellow"", ""pop rock""]",https://i.scdn.co/image/71f76e2a7c52cabc26ed9af7acc664724d5e0023,81,In Between Dreams,74,7tTc46dNdE6GGuiQsssWxo,https://i.scdn.co/image/c788b8e42acc2986a7eed28b0342547b5053a88f,2005-01-01,day,2017-07-26T18:32:42Z,https://p.scdn.co/mp3-preview/28e9940385e6c833cb91f0e08b2ae685dcb0f514?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8583,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,My Mind Is For Sale,0jhvJs0gITrnMS9cS32hms,Jack Johnson,239866,0,23,0.677,0.815,0.673,0.000154,2,0.131,-7.255,1,0.157,97.888,4,0.753,3GBPw9NK25X1Wt2OUvOwY3,1877719,"[""neo mellow"", ""pop rock""]",https://i.scdn.co/image/71f76e2a7c52cabc26ed9af7acc664724d5e0023,81,My Mind Is For Sale,16,5LPjh362pPr16TE6jOc5VR,https://i.scdn.co/image/366aaecc6a9570ea6b1b3e6d6605d99860986f05,2017-07-14,day,2017-07-26T18:34:53Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8584,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Ciclo,2AeSCrIWqQhfSadd9aC57U,Simon Grossmann,169141,0,42,0.208,0.882,0.644,8.42e-05,7,0.285,-6.091,1,0.0413,130.058,4,0.931,6t38N9HASTn9ca0PIxfReQ,4284,[],https://i.scdn.co/image/f77beee7cd51278169f39a3f39a2c3ec7db270dc,46,Ciclo,51,0PdHrBTszQMv7M2nqhMy6z,https://i.scdn.co/image/63c3e26a35850678a013bb797b669b2e00715fcd,2017-03-03,day,2017-07-26T18:36:09Z,https://p.scdn.co/mp3-preview/51d18c6df6ddca96893329f5930d6d621e191265?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8585,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,What Do I Know - Piano Cover,1k2T5jtqwlMHTuCZt31ciw,Nath Brooks,235885,0,24,0.645,0.813,0.507,0.0,4,0.38,-6.445,1,0.047,115.112,3,0.707,2K7ajrQVgS9eXO8fPGuisc,1337,[],https://i.scdn.co/image/456af9ac27ff8d3922238027a80afb611f897688,48,Love Can Change the World In a Moment,17,6jmY9PRyLfukJJSAJnahtZ,https://i.scdn.co/image/911301f3590da879bc2ca047ffb526bd301b0e18,2017-03-04,day,2017-08-05T13:02:23Z,https://p.scdn.co/mp3-preview/c4d35c88e7e1a319319ff363396e79ea3123b0b8?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8586,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Easy,210g0ApTMDQvGFTWSnioAA,Commodores,256546,0,57,0.167,0.572,0.565,5.64e-05,10,0.116,-7.695,0,0.0292,132.25,4,0.306,6twIAGnYuIT1pncMAsXnEm,336616,"[""adult standards"", ""chicago soul"", ""classic funk rock"", ""disco"", ""funk"", ""jazz funk"", ""mellow gold"", ""memphis soul"", ""motown"", ""post-disco"", ""quiet storm"", ""soft rock"", ""soul"", ""soul blues"", ""soul christmas"", ""southern soul""]",https://i.scdn.co/image/fb1e06f4d1ea0b86efdb1245a6dc13be546cc2e7,67,The Commodores: The Definitive Collection,55,4mDGyVthoID64WAcff0HxR,https://i.scdn.co/image/2b95af4ff691f131c50d45e95106129acd733868,2009-01-01,day,2017-08-07T20:02:58Z,https://p.scdn.co/mp3-preview/1ccf6afbb150fe08a91594b60315ef46b611fa39?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8587,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,B-A-B-Y,35w6fQ0Wnuv7aIryRx7gTq,Carla Thomas,177000,0,67,0.428,0.74,0.301,0.0,8,0.0782,-11.975,1,0.0467,113.61,4,0.669,1QAGLCom3FHTTiuRFsjzOj,15683,"[""chicago soul"", ""memphis soul"", ""motown"", ""soul"", ""soul blues"", ""soul christmas"", ""southern soul""]",https://i.scdn.co/image/fa043c0acdf02c23c449e1f9659c4d8f510c283f,55,Carla (US Release),59,5WyS0kooTM6uriZwmXjLLY,https://i.scdn.co/image/b0175ddc6982ec69a1dd5f0bcf5f403dda4d0a65,1966,year,2017-08-07T20:31:43Z,https://p.scdn.co/mp3-preview/52686116fbf24f6bfb8464c064ae1bd195c46a4b?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8588,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Entre Luca Y Juan Mejía,1FFwPJxL60iQPSmXK81t6q,Vicente Garcia,227013,0,55,0.811,0.863,0.7,0.327,2,0.176,-5.04,1,0.0408,122.945,4,0.923,2Otnykd696YidQYfEGVmNq,114123,"[""dominican pop"", ""latin"", ""latin alternative"", ""latin pop"", ""pop reggaeton"", ""reggaeton""]",https://i.scdn.co/image/b76ea35a777be9b7758f99229bfe703d6d25bd42,64,Entre Luca Y Juan Mejía,47,2i1R5n8KVFsa2iKe4KKz7Z,https://i.scdn.co/image/bcf3f3a31d32b2532b6081fa71f54cc699b33e52,2015-02-04,day,2017-08-13T15:21:03Z,https://p.scdn.co/mp3-preview/be026bf58786cc38a7b0485831b6ca1ce2d35fef?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8589,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Barcelona,58Qol5xzalwqF912GE9vQv,George Ezra,188960,0,67,0.32,0.629,0.572,0.000853,5,0.109,-9.332,1,0.0307,93.997,4,0.182,2ysnwxxNtSgbb9t1m2Ur4j,843313,"[""folk-pop"", ""indie anthem-folk"", ""indie folk"", ""neo mellow"", ""neo-singer-songwriter""]",https://i.scdn.co/image/f145882e808633707759012c6417264f657304be,74,Wanted On Voyage,68,7L4ZwpSwKQCerDQv9C4O1M,https://i.scdn.co/image/5fd86564048358bb78a35f3eba3479f254e3f9f6,2015-01-20,day,2017-08-21T15:44:06Z,https://p.scdn.co/mp3-preview/16dc4df229f1584a961cfb5734eb1d330a1e4697?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8590,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Optimista,22LGgFochmXJw5vVr5knDl,Caloncho,212226,0,64,0.0434,0.645,0.467,0.00948,0,0.323,-11.422,1,0.163,123.121,4,0.826,2z3KntXLyEF5Lvz1kpdBoA,225834,"[""latin alternative"", ""rock en espanol""]",https://i.scdn.co/image/72bb73da3e5aff2f97e414e26391b6372776ea48,67,Bálsamo,65,7av9VVRYT6rgVRshaVDEPQ,https://i.scdn.co/image/07b3d50855b3c5b1dd534153037580c995d54c14,2017-08-11,day,2017-08-21T15:46:29Z,https://p.scdn.co/mp3-preview/aa809da5b9727e6768e429761ef6f68aff48482c?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8591,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Never Enough,3Fvfrv03KKiEz7c4ea9Yum,Soliterre,276263,0,9,0.129,0.716,0.674,0.0017,5,0.187,-6.836,0,0.0356,76.996,4,0.927,3MhzlPAyovNTLDF1nIFhIh,201,[],https://i.scdn.co/image/081af5d9ccb9b3108ee65757b3e0477299d9c241,19,Double Life,23,0CBj4D5HWdhygDxODm4QcM,https://i.scdn.co/image/081af5d9ccb9b3108ee65757b3e0477299d9c241,2017-07-26,day,2017-08-21T15:48:38Z,https://p.scdn.co/mp3-preview/ed0700e49a179a3584ebc3a8638101bb287b3b2d?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8592,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Little of Your Love,1XCpzvtHjANEBhS9a4xqQ2,HAIM,213880,0,58,0.116,0.612,0.856,3.35e-05,9,0.647,-3.273,1,0.0479,112.94,4,0.681,4Ui2kfOqGujY81UcPrb5KE,630569,"[""folk-pop"", ""indie pop"", ""indie r&b"", ""indietronica"", ""metropopolis"", ""pop"", ""synthpop""]",https://i.scdn.co/image/63c774fb68ef3dde8fac2421e185d38c52ef21f0,71,Something to Tell You,65,5m9rXTBF7mHFGQlFsiEHrY,https://i.scdn.co/image/6cf12a52cb2a0fe517554c2b19e23638bdb50630,2017-07-07,day,2017-08-21T15:50:15Z,https://p.scdn.co/mp3-preview/9b91cb5b86ef824dfb68bbe24bc32d7e5041e79f?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8593,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Crazy - Single Version,4DuBNU1r50XEv4dvsrQcpY,Patsy Cline,162133,0,52,0.896,0.508,0.189,0.000524,10,0.0793,-13.191,1,0.0356,104.86,3,0.444,7dNsHhGeGU5MV01r06O8gK,222730,"[""adult standards"", ""brill building pop"", ""christmas"", ""country"", ""country gospel"", ""cowboy western"", ""lounge"", ""nashville sound"", ""rock-and-roll"", ""rockabilly"", ""traditional country"", ""vocal jazz""]",https://i.scdn.co/image/c8eb3a2d38f77a5f9e752036dec6c21f307fbfe2,60,Gold,48,3kwl00I9hJSfwfWc4T3NAx,https://i.scdn.co/image/b43fc627674564904fdb787c2db3142fe488aaa7,2005,year,2017-08-21T15:52:56Z,https://p.scdn.co/mp3-preview/450c544fcfbee4e06314a2eb4a0df30c2a9cf83b?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8594,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Miracles (Someone Special),6uJwPeBGb3swi85TSr9iIz,Coldplay,276906,0,73,0.0164,0.626,0.822,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374,4gzpq5DPGxSnKTe4SA8HAU,10141015,"[""permanent wave"", ""pop"", ""pop christmas"", ""rock""]",https://i.scdn.co/image/143b0f286f76ece3a711f673d9ba00b8f499b2c0,91,Kaleidoscope EP,72,0CE9VXSH70pz4BQzMPm9gO,https://i.scdn.co/image/626af44e5fe61e9ae5ddc78845301793400faf14,2017-07-13,day,2017-08-21T15:53:46Z,https://p.scdn.co/mp3-preview/69cf1b397eacc384c373f5c674b0c571f9dfbb09?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8595,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Fallin' for You,3azZcCukmVeTCheYaCNgPF,Ty Cooper,281000,0,33,0.0542,0.432,0.594,0.00605,9,0.0806,-7.271,1,0.0302,154.131,3,0.528,3TbhdvKx9nhFo2lB9SMHjg,216,[],https://i.scdn.co/image/bc2209ae4ada4f02d115eaeff5e84269c5d50ef8,19,Fool,25,3w2oAmufJkX93CCPpt6Rdc,https://i.scdn.co/image/53e30d6d8eebc47ba495f64651ec771640b8abf4,2017-04-14,day,2017-08-21T15:53:59Z,https://p.scdn.co/mp3-preview/2f46a6bc67ae613257b294809f0fef8ff5225993?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8596,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Don't Know Why,6ybViy2qrO9sIi41EgRJgx,Norah Jones,186146,0,76,0.883,0.732,0.198,1.1e-05,5,0.0659,-11.775,1,0.028,88.174,4,0.618,2Kx7MNY7cI1ENniW7vT30N,1366851,"[""adult standards"", ""folk christmas"", ""folk-pop"", ""neo mellow"", ""pop christmas"", ""pop rock"", ""vocal jazz""]",https://i.scdn.co/image/c369bb5ff8d1ae22f50559c8ef0b45de1a447ae8,76,Come Away With Me,76,1JvoMzqg04nC29gam4Qaiq,https://i.scdn.co/image/7395b879b24be999705701931b042642de38af73,2002-02-26,day,2017-08-21T17:08:08Z,https://p.scdn.co/mp3-preview/4b5b0f1ff61f6397ef1489af2c52cb337d084a27?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8597,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Turn Me On,6FjAGZp7c0Z2uaL3eHkXsx,Norah Jones,154640,0,70,0.869,0.57,0.172,1.14e-06,10,0.114,-10.897,1,0.0344,84.948,3,0.521,2Kx7MNY7cI1ENniW7vT30N,1366851,"[""adult standards"", ""folk christmas"", ""folk-pop"", ""neo mellow"", ""pop christmas"", ""pop rock"", ""vocal jazz""]",https://i.scdn.co/image/c369bb5ff8d1ae22f50559c8ef0b45de1a447ae8,76,Come Away With Me,76,1JvoMzqg04nC29gam4Qaiq,https://i.scdn.co/image/7395b879b24be999705701931b042642de38af73,2002-02-26,day,2017-08-21T17:08:46Z,https://p.scdn.co/mp3-preview/afe537126beffe5f4ec9d8367ce0954458beb8d8?cid=85c2941277484801b6e6103512a2e72c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8598,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Slow Dancing in a Burning Room,2jdAk8ATWIL3dwT47XpRfu,John Mayer,242000,0,77,0.573,0.668,0.361,0.00506,1,0.0805,-8.69,0,0.0273,134.15,5,0.288,0hEurMDQu99nJRq8pTxO14,2607077,"[""mellow gold"", ""neo mellow"", ""pop"", ""pop rock"", ""singer-songwriter""]",https://i.scdn.co/image/96a2e527431f7bf39cea4bf8702fc8159f08e2aa,84,Continuum,79,1Xsprdt1q9rOzTic7b9zYM,https://i.scdn.co/image/d9cedc03fcc8430a4d2db3c32a6cea2cde6bd737,2006-09-11,day,2017-08-21T17:09:49Z,https://p.scdn.co/mp3-preview/814ba0347b23558d7c4477458dbb68ab8b8f4baf?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8599,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Heartbreak Warfare,4gs07VlJST4bdxGbBsXVue,John Mayer,269720,0,68,0.191,0.624,0.554,0.00131,2,0.299,-8.113,1,0.0225,97.031,4,0.311,0hEurMDQu99nJRq8pTxO14,2607077,"[""mellow gold"", ""neo mellow"", ""pop"", ""pop rock"", ""singer-songwriter""]",https://i.scdn.co/image/96a2e527431f7bf39cea4bf8702fc8159f08e2aa,84,Battle Studies,73,1V5vQRMWTNGmqwxY8jMVou,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,day,2017-08-21T17:09:54Z,https://p.scdn.co/mp3-preview/fec54783c7f773f24a8df555949f6a1f5b5637ae?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8600,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Half of My Heart,7hR5toSPEgwFZ78jfHdANM,John Mayer,250373,0,67,0.435,0.681,0.593,0.000117,5,0.106,-9.327,1,0.0251,115.058,4,0.731,0hEurMDQu99nJRq8pTxO14,2607077,"[""mellow gold"", ""neo mellow"", ""pop"", ""pop rock"", ""singer-songwriter""]",https://i.scdn.co/image/96a2e527431f7bf39cea4bf8702fc8159f08e2aa,84,Battle Studies,73,1V5vQRMWTNGmqwxY8jMVou,https://i.scdn.co/image/4b2d6adf523ac55d209f629ef80d2e5383679ec8,2009-11-13,day,2017-08-21T17:10:00Z,https://p.scdn.co/mp3-preview/a4d7193fc12a536089804f3fb396fbfe87d40cc5?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
8601,,,,Golden Grahams // Weekend Mornings // Morning Playlist,5zMvNwy2V4tSVwFKK4rKzg,Waiting On the World to Change - Live at the Nokia Theatre,75LltETkbWa2OKmJ1AEoM3,John Mayer,230800,0,54,0.145,0.541,0.91,0.0,2,0.971,-6.289,1,0.116,88.117,4,0.536,0hEurMDQu99nJRq8pTxO14,2607077,"[""mellow gold"", ""neo mellow"", ""pop"", ""pop rock"", ""singer-songwriter""]",https://i.scdn.co/image/96a2e527431f7bf39cea4bf8702fc8159f08e2aa,84,Where The Light Is: John Mayer Live In Los Angeles,75,4Dgxy95K9BWkDUvQPTaYBb,https://i.scdn.co/image/132517363ab0fe62a4a7f55e881174b7c928a2c1,2008,year,2017-08-21T17:10:06Z,https://p.scdn.co/mp3-preview/6dfe9449010554b86fb1044cbcf89ae10b04d787?cid=85c2941277484801b6e6103512a2e72c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,2018-02-10 23:51:38 UTC,2018-02-10 23:51:38 UTC,24
